Entity Type,Title,Description,Topic,Subject Area,Score
Item,New Product Launch Workshop-Index Linked Term Deposit MNLD 8:30am Apr 2016,,Soft Skills,,0.61220855
Item,New Product Launch Workshop-Index Linked Term Deposit MNLD 2:30pm Apr 2016,,Soft Skills,,0.6473822
Item,Contact Centre NewsBlast Quiz 2,,Cannot be determined,,Score < threshold
Item,Code Moment #2 2016 - Ethical Decision Making,"All Coast Capital Savings employees are required complete this course within 30 days of employment.

The Code Moments are designed to bring The Code to life throughout the year. Each ""moment"" deals with situations that you, as a Coast Capital employee, might find yourself in—those iffy moments where you might need to put The Code into action.",decision making,Code Moments,0.9869943
Item,Business Membership Opening Workshop MNLD May 2016,,business,,0.9150179
Item,First Aid Level 1,,first aid,,0.99610656
Item,CALMS ISL Sep 2012,,Cannot be determined,,Score < threshold
Item,First Aid Level 2,,first aid,,0.99647385
Item,HMM Change Management Webinar May 2016,,change management,,keyword match
Item,HMM Delegating Webinar June 2016,,leadership,,0.9943815
Item,HMM Coaching Webinar Sep 2016,,soft skills,,0.9182575
Item,HMM Meeting Management Webinar Oct 2016,,management,,0.99186385
Item,HMM Decision Making Webinar Nov 2016,,decision making,,0.9968532
Item,Leading at Coast:  Action Planning Workshop MNLD Jun 2016,,Soft Skills,,0.23727424
Item,Business Lending,,lending,,0.7462661
Item,Security MNLD Jul 2016,,security,,0.99509686
Item,"Wills, Powers of Attorney and Insurance ISL May 2016",,insurance,,0.99318296
Item,Code Moment #3 2012 - System Access & Offsite Information,"The Code Moments are designed to bring The Code to life throughout the year. Each ""moment"" deals with situations that you, as a Coast Capital employee, might find yourself in those iffy moments where you might need to put The Code into action.",,Code Moments,Score < threshold
Item,Contact Centre NewsBlast Quiz 3,,Cannot be determined,,Score < threshold
Item,Passwords 2016,"All Coast Capital Savings employees are required pass this course with a score of 100%. In this 5 minute course you will learn:


	Password Confidentiality
	What can be done with your password if it's stolen
	Tips to create strong passwords",financial markets,,0.52226996
Item,Phishing 2016,"All Coast Capital Savings employees are required pass this course with a score of 100%. In this 5 minute course, you will learn:


	The definition of phishing
	The steps of a phishing attack
	Best practices to guard against a phishing attack
	Features of a phishing message
	Features of a phishing website
	How to recognize a phishing website",financial markets,,0.52296716
Item,Social Engineering 2016,"All Coast Capital Savings employees are required pass this course with a score of 100% within 30 days of employment. In this 5 minute course, you will learn:

What The Clean Desk Principle is and how you can apply it

Best practices to reduce the risk of information loss or leakage",cybersecurity,,keyword match
Item,Staff Images Authorization,"All employees, officers and members of the Board are required to read this document within 30 days of employment.",identity management,Security & Risk Management,0.9915999
Item,Intro to Market Linked Term Deposits,This 12 minute course provides an overview of market linked term deposits at Coast Capital Savings. You will learn the features and benefits of this product and how they can help our members achieve financial well-being.,financial markets,Product Knowledge,0.8531423
Item,Information Security Awareness for IT Administrators 2016,"The main objective of the Information Security Awareness for IT Administrators course is to broaden your understanding of the challenges faced by Coast Capital Savings in protecting its information and securing its IT systems. 

Specific Coast Capital Savings employees are required pass this course with a score of 80% or higher within 30 days of employment.

The course covers the following:


	Information and IT security concepts
	Networks and IT infrastructure vulnerabilities
	Common network attacks and countermeasures
	Data repository security",it security,,keyword match
Item,Information Security Awareness for IT Developers 2016,"The main objective of the Information Security Awareness for IT Developer course is to broaden your understanding of the challenges faced by Coast Capital Savings in protecting its information and securing its IT applications.

Specific Coast Capital Savings employees are required pass this course with a score of 80% or higher within 30 days of employment.

The course covers the following:


	Information and application security concepts
	Common network attacks and countermeasures
	Principles of secure development
	Overview of cryptography and its uses",it security,,keyword match
Item,Career Development Webinar - The Career Discussion 16Jun 2016,,career development,,0.99827933
Item,Career Development Webinar - The Career Discussion 29Jun 2016,,career development,,0.99827933
Item,Taxation and Financial Planning,,financial management,,0.9348007
Item,New Employee Orientation YT MNLD Jul 2016,,employee onboarding,,0.9904508
Item,Security ISL Jul 2016,,security,,0.9946043
Item,Security ISL Oct 2016,,security,,0.99397296
Item,Security MNLD Nov 2016,,security,,0.9953753
Item,Mutual Fund EWMS ISL Jun2016,,"Business, Finance, and Accountancy",,0.31674927
Item,Mutual Fund EWMS MNLD Jul 2016,,"Business, Finance, and Accountancy",,0.3763798
Item,First Time Homebuyers Lunch and Learn 12pm MNLD Jun 2016,,Soft Skills,,0.9231873
Item,First Time Homebuyers Lunch and Learn 1:15pm MNLD Jun 2016,,Soft Skills,,0.98430747
Item,Business Membership Products Assessment v4,"This 15-30 minute exam is open to all Retail Banking roles, either new or cross training and can be used to help you determine your level of knowledge in each of the Core Banking Development Program Modules.

You will need to achieve a score of 75% or higher to pass.",business,,0.9845145
Item,"Business Profiles, Memberships & Accts Assessment v5","This 15-30 minute exam is open to all Retail Banking roles, either new or cross training and can be used to help you determine your level of knowledge in each of the Core Banking Development Program Modules.

You will need to achieve a score of 75% or higher to pass.",business,Development Assessments,0.99337196
Item,Lending Skills Development Day MNLD July 2012,,lending,,0.989146
Item,Investment Types Assessment,"This 15-30 minute exam is open to all Retail Banking roles, either new or cross training and can be used to help you determine your level of knowledge in each of the Core Banking Development Program Modules.

You will need to achieve a score of 75% or higher to pass.",investment,Development Assessments,0.98899466
Item,Estates Assessment v6,"This 15-30 minute exam is open to all Retail Banking roles, either new or cross training and can be used to help you determine your level of knowledge in each of the Core Banking Development Program Modules.

You will need to achieve a score of 75% or higher to pass.",,Development Assessments,Score < threshold
Item,Personal Membership Products Assessment v6,"This 15-30 minute exam is open to all Retail Banking roles, either new or cross training and can be used to help you determine your level of knowledge in each of the Core Banking Development Program Modules.

You will need to achieve a score of 75% or higher to pass.","Business, Finance, and Accountancy",,0.37306526
Item,Personal Membership Services Assessment v3,"This 15-30 minute exam is open to all Retail Banking roles, either new or cross training and can be used to help you determine your level of knowledge in each of the Core Banking Development Program Modules.

You will need to achieve a score of 75% or higher to pass.","Business, Finance, and Accountancy",,0.9985342
Item,Core Banking Development Final Assessment v9,"This 30-40 minute exam is open to all Retail Banking roles, either new or cross training and can be used to help you determine your level of knowledge in each of the Core Banking Development Program Modules.

You will need to achieve a score of 90% or higher to pass.",banking,,0.97733957
