Entity Type,Title,Description,Topic,Subject Area,Score
Item,Coaching and Training Assignment - Word Version,,microsoft office,,0.7348877
Item,Change Management Assignment - Word Version,,management,,0.5953883
Item,Pre course task Mastering Motivation,,"Business, Finance, and Accountancy",,0.74542665
Item,Health & Wellbeing - E-Learning,,"Medicine, Health, and Fitness",,0.8979979
Item,Acuitas Workbook 2016,,Cannot be determined,,Score < threshold
Item,Gold-Vision introduction (video 5:46),,Cannot be determined,,Score < threshold
Item,Giving and Receiving Feedback - E-Learning,,feedback,,0.99715495
Item,Feedback fights - fact sheet,,feedback,,0.9946085
Item,How to receive feedback - fact sheet,,feedback,,0.9926766
Item,Perfect delivery - fact sheet,,financial accounting,,0.7182531
Item,PDP Non-Managers Toolkit,,Safety and Security,,0.6946203
Item,Coaching activity sheet,,financial accounting,,0.6417627
Item,"Learner Journey for Coaching essentials - Observe, feedback and coach",,feedback,,0.9838434
Item,Self assessment,,"Business, Finance, and Accountancy",,0.7594981
Item,Feedback activity sheet,,feedback,,0.9917434
Item,Feedback,,feedback,,0.9937126
Item,Feedback infographic,,feedback,,0.996485
Item,Observations activity sheet,,financial accounting,,0.7926478
Item,Observations,,Cannot be determined,,Score < threshold
Item,Observations Infographic,,Cannot be determined,,Score < threshold
Item,Performance review document,,Cannot be determined,,Score < threshold
Item,Creating and managing invoices,,Cannot be determined,,Score < threshold
Item,Completing a Full Test,,test equipment,,0.724857
Item,In-store training session - Sycle Professional,,Cannot be determined,,Score < threshold
Item,Managing tasks on Sycle Professional,,Information Technology,,0.32776046
Item,Utilising Reports in Sycle Professional,,Cannot be determined,,Score < threshold
Item,Numbers - Team Building,,team dynamics,,0.9941907
Item,Picture This - Team Building,,team dynamics,,0.997154
Item,Team Totem - Team Building,,team dynamics,,0.9963074
Item,Team Tube - Team Building,,team dynamics,,0.99725395
Item,Up Up And Away - Team Building,,team dynamics,,0.9972748
Item,Discovery session 2 (Adobe Campaign),,adobe,,0.9394241
Item,Discovery session 3a (Adobe Campaign),,adobe,,0.93812346
Item,Discovery session 3b (Adobe Campaign),,adobe,,0.9381929
Item,Discovery session 4a (Adobe Campaign),,adobe,,0.9358551
Item,Discovery session 4b (Adobe Campaign),,adobe,,0.9381057
Item,Discovery session 4c (Adobe Campaign),,adobe,,0.9368948
Item,Discovery session 4d (Adobe Campaign),,adobe,,0.94058305
Item,Discovery session 4e (Adobe Campaign),,adobe,,0.9160153
Item,Discovery session 4f (Adobe Campaign),,adobe,,0.944161
Item,Discovery session 5 (Adobe Campaign),,adobe,,0.9385813
Item,GDPR webcast,,it security,,0.948402
Item,eBis User Guide,,"Business, Finance, and Accountancy",,0.69794255
Item,The One Minute Manager - Ken Blanchard - Audio book,,management,,0.68168616
Item,Emailogic Quick Tip 3 - CCs,,Cannot be determined,,Score < threshold
Item,Emailogic Quick Tip 4 - Subject Lines,,Cannot be determined,,Score < threshold
Item,Emailogic Quick Tip 5 - Email Alerts,,Cannot be determined,,Score < threshold
Item,Emailogic Quick Tip 2 - IMPACT,,Cannot be determined,,Score < threshold
Item,Self assessment part 2,,"Business, Finance, and Accountancy",,0.8068458
Item,Test Room eLearning module,,Cannot be determined,,Score < threshold
Item,Manual Handling,,Cannot be determined,,Score < threshold
Item,Safeguarding Children - E-Learning,,Law,,0.66443235
Item,Introduction to Acuitas (video 3:03),,Cannot be determined,,Score < threshold
Item,Age and the workplace,,Cannot be determined,,Score < threshold
Item,ACAS Learning - Equality & Diversity,,Humanities (Social sciences),,0.4840095
Item,Insights Discovery Colours Foundation - Evaluator,,Cannot be determined,,Score < threshold
Item,Five Ways to Wellbeing - E-Learning,,Safety and Security,,0.7272886
Item,Five Ways to Wellbeing - Factsheet,,Safety and Security,,0.7770115
Item,ILM - Beyond the bonus,,Cannot be determined,,Score < threshold
Item,Motivating today's workforce,,soft skills,,0.9788123
Item,The art of motivation,,Soft Skills,,0.6377653
Item,Coaching and Training - Pre-course tasks,,Humanities (Social sciences),,0.4655147
Item,Mastering Motivation Assignment - Word Version,,microsoft office,,0.9474145
Item,FME - Appraisal Meeting,,performance management,,0.7211134
Item,The One Minute Manager Meets The Monkey - Audio book,,management,,0.77257633
Item,ILM L3 Certificate - Pre-course tasks,,Cannot be determined,,Score < threshold
Item,Learning Skills - Mind Mapping video,,Cannot be determined,,Score < threshold
Item,Body language - How we really communicate,,presentation,,0.6898732
Item,Body language,,presentation,,0.9452483
Item,Collecting evidence interview,,"Business, Finance, and Accountancy",,0.8005987
Item,Collecting evidence,,Cannot be determined,,Score < threshold
Item,Effective 121s introduction,,Cannot be determined,,Score < threshold
Item,Learner journey for Effective 121s,,customer service,,0.6080491
Item,Effective 121s quiz part 2,,Cannot be determined,,Score < threshold
Item,Feedback with BIFF,,feedback,,0.99644476
Item,Green blood behaviours activity,,health and fitness,,0.8293
Item,Goal setting action plan,,Cannot be determined,,Score < threshold
Item,How to read body language,,presentation,,0.95298463
Item,How to complete a performance review,,performance management,,0.7785878
Item,Knowing your team activity,,Humanities (Social sciences),,0.37843424
Item,Observation activity,,Cannot be determined,,Score < threshold
Item,Objective example,,Cannot be determined,,Score < threshold
Item,PDP example,,Cannot be determined,,Score < threshold
Item,Performance review form - 4 questions,,Information Technology,,0.36472362
Item,Preparation activity,,Cannot be determined,,Score < threshold
Item,Performance review checklist,,performance management,,0.72046185
Item,Performance reviews,,performance management,,0.99401796
Item,Questioning types,,Cannot be determined,,Score < threshold
Item,Transcript - Collecting evidence interview,,"Business, Finance, and Accountancy",,0.90392166
Item,Top tips - Listening,,listening,,0.98186433
Item,Acuitas user guide – 2016,,"Business, Finance, and Accountancy",,0.60901463
Item,How to manage change,,change management,,0.7462004
Item,ACAS Managing Conflict,,soft skills,,0.9861888
Item,Action planning activity,,Soft Skills,,0.2540555
Item,Are you a leader or a manager,,management,,0.5304702
Item,Are you a manager or a leader interpretation,,management,,0.8162213
Item,Behaviours and support,,Soft Skills,,0.6390068
Item,BIFF feedback activity,,feedback,,0.996447
Item,Building rapport,,Cannot be determined,,Score < threshold
Item,Conflict 7 steps,,soft skills,,0.9131778
Item,Cause and effect activity,,Cannot be determined,,Score < threshold
Item,Cause And Effect Analysis - Fishbone,,"Business, Finance, and Accountancy",,0.4979575
Item,Cause and effect analysis,,"Business, Finance, and Accountancy",,0.33191282
Item,Coaching essentials self-assessment,,soft skills,,0.86813617
Item,Conflict handling modes,,soft skills,,0.9812273
Item,Coaching infographic,,soft skills,,0.8238254
Item,Conflict Management assignment 8600-312,,soft skills,,0.62963
Item,Communication methods,,communications,,0.99814236
Item,Conflict management learner journey,,soft skills,,0.5412213
Item,Conflict management mark sheet,,management,,0.5908552
Item,Causes of conflict activity,,soft skills,,0.97808117
Item,Causes of conflict at work,,soft skills,,0.9771524
Item,Contracting,,Cannot be determined,,Score < threshold
Item,Contract,,contract,,0.95118314
Item,Coaching process and success,,Cannot be determined,,Score < threshold
Item,Creating smart goals,,Cannot be determined,,Score < threshold
Item,Coaching skills overview,,soft skills,,0.988478
Item,Discipline in the workplace assignment 8600-314,,Cannot be determined,,Score < threshold
Item,Learner journey for Discipline in the workplace,,Cannot be determined,,Score < threshold
Item,Discipline in the workplace mark sheet,,financial accounting,,0.7091065
Item,Disciplinary policies and procedures,,Cannot be determined,,Score < threshold
Item,Disciplinary procedures,,Cannot be determined,,Score < threshold
Item,Ethical coaching,,soft skills,,0.66611207
Item,Effects of conflict,,soft skills,,0.9755484
Item,Formal and informal assessment,,"Business, Finance, and Accountancy",,0.85293436
Item,Giving and receiving feedback - Workbook,,feedback,,0.99717367
Item,Gantt charts,,"Business, Finance, and Accountancy",,0.69280297
Item,GROW model,,Cannot be determined,,Score < threshold
Item,Guide to managing a disciplinary,,Cannot be determined,,Score < threshold
Item,Honey and Mumford - Learning styles,,Cannot be determined,,Score < threshold
Item,How to develop your leadership style,,leadership,,0.9979334
Item,How to encourage coaching culture,,soft skills,,0.683148
Item,How to manage performance ACAS booklet,,performance management,,0.90560734
Item,How to manage underperformance activity,,Cannot be determined,,Score < threshold
Item,Inspirational leadership,,leadership,,0.9984548
Item,ILM Level 3 Learner Handbook,,Cannot be determined,,Score < threshold
Item,ILM 3 - Module 1 feedback,,feedback,,0.9954224
Item,ILM 3 - Module 2 feedback,,feedback,,0.9953454
Item,ILM 3 - Module 3 feedback,,feedback,,0.99512607
Item,ILM 3 - Module 4 feedback,,feedback,,0.9945799
Item,ILM 3 - Module 5 feedback,,feedback,,0.99495834
Item,ILM 3 - Module 6 feedback,,feedback,,0.9946773
Item,ILM 3 - Module 7 feedback,,feedback,,0.9933629
Item,ILM Level 3 Induction,,Cannot be determined,,Score < threshold
Item,Inspirational leadership workbook,,leadership,,0.9979177
Item,Interpersonal skills in disciplinaries,,soft skills,,0.9926721
Item,Introduction to coaching,,soft skills,,0.80919796
Item,Introduction to disciplinaries,,Cannot be determined,,Score < threshold
Item,Introduction to problem solving,,problem solving,,0.9961826
Item,Julie Starr on coaching,,Soft Skills,,0.33805636
Item,Kilman conflict questionnaire,,soft skills,,0.9689113
Item,Leadership development plan,,leadership,,0.9643515
Item,Leader or Manager - Self reflection,,management,,0.510395
Item,Leadership style questionnaire,,leadership,,0.9980975
Item,Leadership Vs Management infographic,,leadership,,0.6043552
Item,Leadership Vs Management,,leadership,,0.63517135
Item,Making change happen,,Humanities (Social sciences),,0.38926667
Item,Managing change,,change management,,0.84657335
Item,Managing change workbook,,change management,,0.81985784
Item,My leadership development plan,,leadership,,0.9694092
Item,Mind mapping activity,,Cannot be determined,,Score < threshold
Item,Mind mapping,,Cannot be determined,,Score < threshold
Item,Making the transition from manager to leader,,management,,0.5375515
Item,Negotiation and networking assignment 8600-327,,negotiation,,0.6941496
Item,Negotiation and networking mark sheet,,negotiation,,0.7116081
Item,Our iceberg is melting,,Cannot be determined,,Score < threshold
Item,Organisational readiness assessment,,"Business, Finance, and Accountancy",,0.8818759
Item,Plan do check and act,,"Business, Finance, and Accountancy",,0.34981698
Item,Promote a positive atmosphere,,Cannot be determined,,Score < threshold
Item,PESTLE and SWOT activity,,Cannot be determined,,Score < threshold
Item,PESTLE and SWOT analysis,,"Business, Finance, and Accountancy",,0.34420034
Item,Performance assessments,,performance management,,0.65491724
Item,Planning change assignment 8600-302,,Soft Skills,,0.45974568
Item,Learner journey for planning change,,Soft Skills,,0.37808856
Item,Planning change mark sheet,,Soft Skills,,0.4341686
Item,Problem definition,,problem solving,,0.81297386
Item,Planning for change,,Soft Skills,,0.45355076
Item,Performance management assignment 8600-323,,performance management,,0.6781072
Item,Learner journey for Performance management,,performance management,,0.57928425
Item,Performance management mark sheet,,performance management,,0.74934256
Item,Performance objectives that work,,performance management,,0.8352974
Item,RACI,,Cannot be determined,,Score < threshold
Item,RACI definitions,,Cannot be determined,,Score < threshold
Item,Resistance,,Cannot be determined,,Score < threshold
Item,Record keeping,,"Business, Finance, and Accountancy",,0.7475585
Item,Role of the manager,,management,,0.8608432
Item,Reviewing the change,,change management,,0.69367206
Item,SWOT and PESTEL analysis,,"Business, Finance, and Accountancy",,0.8939905
